0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231
0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231
0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231
0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231
0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231
0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231
0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231
0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231
0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231
0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231
0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231
0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231
0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231,0.3231
